"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"25314","7WMMRRSAFE","2","10/02/2009 13:00"," ","MOOSE CREEK","AB19","AK","BLM","AFS Military Zone","Firefighter","Pilre Burning","3","Ignition Module","Prescribed/Fuels Treatment;","Line;","Non-incident;","Equipment;","Situational Awareness;","","Heads-up on using Panama Flame Gun: The threaded connections on the fuel line (attaching wand to cylinder) loosen through use. The Panama Flame Gun is designed to be presurized and slung over the shoulder during use, if loose fittings are undetected it is likely the operator will be saturated w/ drip mix resulting in skin rashes, and significantly increased combustability. My introduction to the Panama Flame Gun was during cool, damp Fall conditions; as such, I was wearing several layers of heavy nomex that absorbed a considerable amount of drip mix before I realized there was a leaaky connection. I was essentially turned into a firing device.","Apparently this is a known design flaw as wrenches for adjusting the connections are built into the handle and wand.

To avoid becoming soaked w/ presurized fuel care must be taken to ensure fittings are tight before use & connections need to be checked regularly.

Other corrective actions: Panama Flame Gun is not being used unless it is clearly the best tool for the job.

The use of teflon tape to secure the fittings was considered, it was thought the tape would melt and be not be a lasting fix.

The use of camlocks or other quick release connectors that are able to swivel should be explored.","10/08/2009 00:00"
"25325","7XBLJYSAFE","2","09/27/2009 15:38"," ","POWER STATION","E7TU","ID","BLM","TFD","Ict3","Line Construction","3","","Wildland;","Line;","Initial Attack;","Human Factors;","Decision Making;Risk Assessment;Situational Awareness;","","On 9/27/09 the “Power Station” fire started along Highway 75 near Shoshone Idaho. Fire weather at the time was; temp 80, RH low teens and wind 15mph out of the west. When the IC arrived on scene the fire was approximately 500 acres and moving at high a rate of spread towards a feed lot about four miles in front of the fire. The IC sent a two type four engines and a safety officer to the feed lot to assess if structure protection was warranted. When the engines arrived they discovered a private citizen using a tractor/disc putting an indirect line on the west side of the feed lot. The citizen was in front of the fire with no anchor point or safety zone. The safety officer made contact with the landowner at the time the landowner finished the line he was constructing. This is a continuing problem on the district, private citizens bring equipment and attempting to either protect their private property or suppress the fire without the proper training.","This is an annual occurrence on the district. To help solve this problem need to develop outreach to local landowners to help educate them on the do's and don’ts of fire fighting.","10/30/2009 00:00"
"25313","7WLV3DSAFE","2","09/26/2009 06:00"," ","GUIBERSON","","CA","State","","Divs","","1","Divs","Wildland;","Line;","Mop Up;Other;","Human Factors;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","non-qualified individual acting as a DIVS","Cal-Fire Team assigned a non-qualified individual as the DIVS of the Suppresion Repair Group on 9/26 & 9/27.","None, found out after the event.","10/07/2009 00:00"
"25304","7VVN4LSAFE","2","09/14/2009 09:00"," ","DISPATCH OPERATIONS","","UT","USFS","NUIFC","Acting Center Manager","Dispatch","5","Field Going Personnel","Wildland;","Support;","Other;","Other;","","Radio equipment/network equipment","1-Field personnel who were camping at Alta to collect cones called in the morning to check in with dispatch on the Clayton repeater of the south zone on the Uinta-Wasatch-Cache N.F. Dispatch could hear them but they were unable to hear dispatch. Eventually they called via phone.

2-Several field units tried to call in service to dispatch via various repeaters on the south zone of the Uinta-Wasatch-Cache N.F. Dispatch could hear them over the radio but the field units could not hear dispatch. This is an on going issue with an open ticket since September 3.

3-A ticket was placed with the help desk for National Flight Following not working on the Uinta-Wasatch-Cache N.F.

4-A ticket was placed for the wave radio, a back up radio system which was believed to by pass the routers on the radio system on the Uinta-Wasatch-Cache N.F. and enable dispatch to keep communication with the field. This does not function as anticipated in dispatch.

5-medicine Butte and elizabeth Peak repeaters are working intermittent at best this morning. We dispatched an initial attack and were unable to maintain adequate radio communications between the engine and dispatch on this IA until they were in range of another repeater or we were having to communicate via phone.","Placed tickets","09/14/2009 00:00"
"25306","7VWTEWSAFE","2","09/09/2009 14:00"," ","BIG POLE FIRE","UT - SLD - 544","UT","USFS","","Firefighter","Mop Up","4","14 Firefighters (6 Helitack And 8 Smokejumpers)","Wildland;","Line;","Mop Up;","Environmental;","Risk Assessment;","","14 firefighters were performing mop up on three acre slop over on the Big Pole fire. The slop over portion was divided in half, with 6 helitack personnel working the upper half and the 8 smokejumper personnel working on the bottom half. The 6 helitack personnel arrived on scene first on the morning of September 8th, 2009. The 8 smokejumper personnel arrived later that afternoon.

Once the smokejumper personnel were on scene, a thorough size up and risk assessment took place on the lower portion of the slop over. The smokejumper personnel received a thorough briefing from both the incident commander on the fire and at the helibase from the USFS battalion chief who had requested all the assigned resources. The briefing did include specifics on snag awareness and the steep slope.

The weather for the second shift (September 9th, 2009) was clear and sunny (temps in the low 80s) with light up-canyon breezes. A thorough size up was done for a second time by the 8 smokejumper personnel that morning, when they arrived on scene for the second shift. All size ups and risk assessments were done in daylight, and no personnel (either from the smokejumper or helitack group) were working on the slop over during darkness.

At approximately 1400, while performing mop up (utilizing hand tools, bladder bags and blivetts) on the lower portion of the three acre slop-over, a live tree fell in the area where 6 of the 8 smokejumpers were working. This area included 2 blivetts that were used to fill blatter bags and the area that had the largest concentration of heat on the fire at that time.

When the tree fell, it triggered all 6 smokejumpers working in the area to scramble out of the way. One smokejumper was slightly injured as he dove and tumbled to avoid the falling tree.

A helicopter had performed bucket work (approximately 8 or 9 drops) in the general area of the fallen tree earlier that morning. Immediately after the bucket work was completed (at approximately 1000) a snag was felled by a saw team from the smokejumper personnel.","Immediately after the incident took place, a thorough risk assessment and discussion took place among all the personnel that remained on the fire.

Once all the smokejumper personnel were released from the incident, an AAR (after action review) took place that specifically focused on the events that surrounded the fallen tree.","09/15/2009 00:00"
"25302","7VRVBGSAFE","2","09/08/2009 18:00"," ","CANAL CREEK","OR WIF 000111","OR","USFS","Sweet Home RD","Incident Commander","","3","Crew / All Personnel","Wildland;","Line;","Extended Attack;","Other;","","Fire Camp Environment / Shared Facilities / Hygiene","On September the 8th 2009 at 0600 a member of a 20 person Type I crew working on the Canal Cr. Fire presented to the Medical unit located at the Canal Greek ICP with a complaint of a sore on his left leg. He stated that he originally noticed the sore on September 6th and thought he had been poked by a thorn bush while brushing out line. The patient was evaluated and treated and instructed to return the clinic immediately if he noticed any changes in size, shape, color or an increase in the pain level. At approximately 1400 on the 9th the crew member reported to the line Medical staff that the sore had in fact appeared larger and was increasing in pain. He was transported to the Canal Cr. ICP for further evaluation. Upon further assessment it was found that the crew had 3 members that had been diagnosed with Community acquired MRSA over the last 3 weeks.  The crew member was transported to the local hospital by a line medic where he was seen and diagnosed with Community Acquired MRSA and treated accordingly.","The Medical Unit Leader-Trainee briefed the IC of the incident and was asked to present a presentation at the 2100 briefing to the command and general staff on CA-MRSA to include what it is, how it is spread and what signs and symptoms to look for. The decision was made based on the severity of the condition to Demobilize the crew the following morning to prevent any further spread to the remaining staff. In addition the Medical Unit Leader-Trainee briefed the remaining staff the following morning at the 0700 morning briefing; summarizing the steps to be taken to prevent any further spread; these steps included:

1. Ordering individual bars of anti-bacterial soap for all staff members and encouraging nightly showers.

2. Ordering individual bottles of hand sanitizer for all staff members and stressing the importance of frequent hand washing.

3. Ordering replacement clothes for all staff members to utilize for the remainder of the fire.

4. Informing all remaining staff to report immediately to the Medical Unit if they had any questions and or any presenting symptoms.

5. Daily cleaning and sanitation of the shower facilities, bathrooms, hands rails, door knobs, and common exposure items was performed as normal.","09/10/2009 00:00"
"25300","7VP4HWSAFE","2","09/07/2009 00:00"," ","STATION","","CA","USFS","","Engine Company","Fire Suppression","1","Strike Team","Wildland;","Line;","Extended Attack;","Communications;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","A strike team assigned to the Station fire is using radio communications frequencies which are not assigned to the incident. The ST is using San Joaquin County tac 2 (154.070), this frequency is not assigned to the incident nor is the strike team authorized to use this frequency out side of San Joaquin County. This has been a issue in the past and was brought to the San Joaquin County Chiefs and Strike Team Leaders not to use radio Frequency assigned in San Joaquin County out side if the county.

This same Division Chief did the same thing last year on an incident of the Los Padres NF. This frequency in that area that they were operating in is issued to a local government Law Enforcement agency. Crews on the ST heard the local Law Enforcement agency on the frequency but continued to use the channel, walking over the assigned LE agency.","I am notifying SAFENET to see if they can contact the Safety Officer on the incident and make him aware of the issue. Would like to see the FCC be contacted to see if federal rules and laws were broken by using un-authorized radio frequencies out side of licensed areas and if so fine(s) need to be implemented.

Any time there is an incident where a fire fighter is injured or killed; communication comes in to play 99% of the time. The use of frequencies in un-authorized locations needs to come to end before more injuries or fatalities occur.","09/07/2009 00:00"
"25327","7XXUPASAFE","2","09/05/2009 00:00"," ","DRIVING FROM FIRE","","ID","BLM","","Engb","Driving Home From Fire","1","1 Tatra Tactical Water Tender","Wildland;","Transport to/from;","Demobe;","Equipment;","","","While driving a Tatra fire engine down the Interstate at 65mph near the Idaho Utah border, our front driver side tire lost a large chunk of its tread much like you would see with a re-treaded tire, which tore our power steering hoses off the power steering reservoirs and caused the truck to veer to the left. We were able to get off the Interstate safely but due to the broken reservoirs were stranded until we could get a tow truck to our location. We had noticed some excessive wear on the tires and were worried about the return trip. The advice given to us was to drive home with the tank empty and keep our eyes on them. The only thing we noticed prior to losing the tread was wear on the tread. After returning and inspecting the tires we noticed that the tires were only rated for 55mph even though we had been told that they were good for traveling at 65mph. This could have caused a serious accident and should warrant the interest of other Tatra operators.","I completed a deficiency report for the national equipment shop and circulated the information and warning to the other Tatra operators on the district.    We will drive the Tatra in the future at 55 mph and/or consider transporting the Tatra to its destination on a lowboy transport. We have also checked into the development of a tire rated at 65 mph.","11/19/2009 00:00"
"25311","7W4M3WSAFE","2","09/03/2009 02:00"," ","CURRANT FIRE","P4EL6S","UT","USFS","Heber R.D.","Engine Boss","Fire Suppresion","5","Engine Uinta 431,State Engine 3A402","Wildland;","Support;","Initial Attack;","Communications;","","","During initial dispatch were unable to copy the fire call on net 2 repeaters. I believe this is a safety concern and should be adressed.","We had to drive several miles before we could get cell phone coverage and then call dispatch to recieve info.","09/21/2009 00:00"
"25297","7VH2C7SAFE","2","09/01/2009 00:00"," ","MULTIPLE INCIDENTS","","CA","USFS","","Fire Fighter","Camp Activities","1","Supply","Wildland;","Support;","Other;","Environmental;Human Factors;","Fatigue;Performance;","","It has been noticed that on many wildland Fire incidents this year the standerd Gatorade or Powerade has been substituted with a new drink labeled G2. It has been well documented that Fire Fighters working long hours in extreme heat under heavy stress, burn an excess of 5000 calories a day, and lose a dangerous amount of electrolytes. Electrolytes are essential nutriants used by the human body that include salt and simple sugars. Why then would we switch from drinks that provide these supplaments to a diet drink that replaces suger with a chemical(Aspertame) that is suspected of causing cancer and other maladies. Diet drinks are desighned for people who sit in an office all day. Highly motivated individuals who sweat and work all day need high energy food.","","09/01/2009 00:00"
"25303","7VSVMGSAFE","2","08/31/2009 15:00"," ","STATION FIRE","CA-CNF-003622","CA","USFS","ANF","Superintendent","Direct Line, Mop-Up","1","Hotshots/Crews","Wildland;","Line;Support;Transport to/from;","Extended Attack;","Human Factors;","Decision Making;Leadership;Risk Assessment;Fatigue;","","Air operations on this incident has failed to follow it's type 1 teams core value listed in the first sentence of the ICS 202

'Firefighter and public safety is our core value. All identified hazards will be mitigated and avoided'

THe air operations on this incident has affected the acreage growth of this fire and has also put it's priorities above the safety ane welfare of the firefighters.

For two week I have consistantly seen supplies orders a shift earlier not get to the troops who are spiked out. One example was an LACO Supt. who order water and Gatorade for 150 personnel out on a ridge at 9:00am. The order was to be slung in by no later than 12:00 pm. At 12:30 pm the Supt. called and asked the location of the water and that his personnel was low on water. He was told it was on the way. He continued to call every 30 min. At 2:00 pm he advised that his personnel was completely out of water and that the incident could be looking a possible medivacs for heat related issues due to no water in 100 degree weather. The response back was that the aircraft priority mission was to drop water on active fire in another division.

The LACO Supt. got his delivery at 4:30 pm, 4 1/2 hours later.

Another incident that occured involved Hotshot Crews trying to cut direct line that was declared as a priorty by the IC. The crews where held up above a drainage with fire. Operation stated that this was a priority and that the crews would have heavy helicopters dropping in the drainage at 8:00 am as the crews hiked in. As the crews arrived ay about 9:0am, no aircraft was in sight. Several request where made as to where the aircraft was and the need for them in order to hold the line. At 10:00 am the fire left the Squaw Canyon drainage causing a 1500 acre slopover.

Another incident that occured and ended up in the media was the 'Rescue of 65 fire personnel from Chileo Fire Station.' This was a declared emergency air evacuation of personnel from the station (Strike Team Engines, 2 hotshot crews, civilians, and local agency personnel). The location was defendable and a safe escape route was available (Hwy 2 to Wrightwood). We where directed to park all Division assigned vehicles in a safety zone and wait to be flown out by Sheriffs Helicopter. The fire was no where near us, although the threat was there. The idea of exposing my personnel to an emergency air evacuation when not needed reminded me of the Iron Complex helicopter accident that killed 11. I refused and drove back to ICP. I am unclear as to why this team refused to listen to those on the ground when told that we are all safe, the area was defendable and we do have a safe egress. It was a higher risk for my folks do be exposed to an emergency air rescue in a Type 1 helicopter than to either shelter in place or drive away.

Today my crew was flown into the Winston ridge which has extreme steep ridges 70% on up. The crew had hiked up and down the last two shifts. It takes the crew roughly two hours up and down each way. It was agreed by the Branch, Air Ops and Operarions to fly the crew in and out this last shift to avoid long term exsposure to the steep terrain and fatigue. Due to a lot of crew being flown out of the wilderness at 5:00pm we agreed to be flown out at 3:00pm. At 3:00 pm we where notified the the crew shuttle wasa canceled and that we would need to hike down. When asked who and why was the shuttle was cancelled, air attack stated 'operations cancelled it and I do not understand why because we can do it'. I spoke with Division and he verified that all involved agreed to this mission and does not now why it was cancelled but this is how these team has operated since he has been here.","Chose to drive vs. flying out, Continued to cut more direct line, Slowly hike my folks out and filled out a SafeNet.","09/11/2009 00:00"
