"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"36667","20160830-0002","3","08/16/2016 15:00"," ","Cedar","","CA","USFS","Kern River Raner District","Fire Management Officer ","Air Operations","1","","Wildland;","Line;","Initial Attack;Extended Attack;Transfer of Command;Mop Up;","Communications;Human Factors;","Decision Making;Leadership;Performance;Situational Awareness;","","This is not the first time it's been an issue, or the first time it has been reported to his first and second line supervisor. <br/><br/>A fire manager was assigned to the Cedar Fire as Air Operations and later Air Ops trainee, while insisting he was tied to and maintain daily responsibility on his local unit. He still insisted certain communication go through him instead of assigning an acting.  He was not committed to the incident here required by air ops and was probably causing issues on his home unit as well by giving half of his attention to each.<br/><br/>This is a major safety concern.  Positions such as this on a type one incident require a commitment by those acting in these positions.  Especially if they are acting in a trainee role.  <br/><br/>I would imagine it also causes a safety concern based on the communication he was or was not giving to his regular employees. <br/><br/>If an accident occurred while he was providing this sort of leadership, on the Cedar Fire or on a new start on his district, it would no doubt come out and be a contributing factor during the investigation. I am filing this safe net in hopes to prevent such an occurrence.  It has been shared with me that this is not a new issue regarding this fire manager and I am curious why it is still occurring.","It has been discussed with him and reported to his Ranger and FMO.","09/04/2016 11:42"
"36648","20160823-0001","3","08/16/2016 07:30"," ","Repeater is non-functionable","","ID","USFS","Moose Creek RD","Duty Officer","Day To Day Operations","N/A","District DO and District resources","Wildland;All Hazard;","Support;","Other;","Communications;","Situational Awareness;","","Schissler Repeater has been non-functioning since arrival 8/16/2016.  This creates a hole in radio coverage.","Has been reported to Radio Tech on Forest","08/31/2016 16:47"
"36672","20160901-0001","3","08/15/2016 17:00"," ","Radio Interference","WFPR","NM","USFS","Gila National Forest","Assistant Center Manager","Radio operation for IA and Prescribe fire","5","Functions of Fire, Recreation, Range Techs, Other Misc. Overhead, and Aviation Local Flight Follow","Wildland;","Line;Support;","Initial Attack;Mop Up;Demobe;Non-incident;","Communications;Human Factors;","Risk Assessment;Situational Awareness;","","The Gila NF has been experiencing radio interference on the main Copperas Base/Repeater Station for some time now. Copperas serves as a central communication hub for (3)three Forest Service Districts.  The Interference can be heard through the response area of all three districts resulting in field going resources stating they feel like turning the radio down or off.<br/><br/>The Gila National Forest just went through a radio network upgrade that was to fix a previous interference issue with Cab Cars in Mexico to interference from, what has been determined to be localized radio interference from radio users close to or within the Gila NF. This problem is known by a CIO Radio Technician stationed on the Gila NF and supervisor.  <br/><br/>The radio interference overrides USFS radio traffic and poses a huge safety problem if this interference takes place during critical times of communication.","This radio interference involves Spanish speaking individuals and this traffic has been translated to a local CIO Radio technician by local dispatchers and district personnel to help identify as to what the radio traffic may consist of i.e locations, work being performed, telephone numbers, and names.  Several attempts have been made to contact the individual's via Copperas with no response.  It was also suggested by a CIO Radio Technician during the interference to send a 1000HZ dBM test tone to see if will interfere with their communication.  This did not seem to alleviate any communication interference. <br/><br/>The CIO Radio Technician has also worked diligently with frequency finding equipment to pinpoint locations however has been unsuccessful due to the large amount of area that the radio interference could potentially be happening in.    <br/><br/>The FCC has been contacted and is also scheduled to arrive within the coming weeks for evaluation of this issue.  In the mean time Silver City Interagency Dispatch Center will work closely with CIO Radio Technician and field going personnel to assure all communications are relayed appropriately","09/07/2016 07:34"
"36728","20160904-0001","2","08/13/2016 07:30","08/15/2016 10:00","Rail","OR WWF 000582","OR","USFS","","Contract Equipment Operator/ Owner","Line Construction","2","Masticator, Processor, Transport","Wildland;","Line;","Extended Attack;","Fire Behavior;Communications;Human Factors;","Decision Making;Situational Awareness;","","At briefing on the morning of 8/13/16 approximately 0700 at Sheep Creek Spike Camp, the fire fighters were informed that there would be no burnout operations off of the Division L and that the team was going to let the fire burn to the fire line we were constructing.  At briefing we learned that the weather was going to increase in temperature and the fire would get less humidity recover.  Previous to this briefing, Division L trainee informed the division resources that transports were going to be released off division L.  I don’t remember the exact briefing I believe it was on 8/12/16 but I’m not certain, but we were told this at a briefing previous to this one.  <br/>Division L, at this point in time, was a machine prepped fire line to contain the Rail fire on the West side.  The division was constructing line on the East side of road 2652.  This division had assigned over a dozen pieces of contract equipment, contract operators, and chase vehicles attached to the equipment, along with overhead, and other various resources.  Division K also had contract equipment along with other resources.  I had one machine with transport assigned to Division L and one machine with transport assigned to Division K.  I was assigned to Division L.  <br/>At this point in time, the area just had a storm system come through with decent humidity recovery and cooler temperatures.  After listening to the weather briefing, looking at the forecast in the IAP, and local weather, I became uncomfortable with the situation that the team was putting us into.  Here are my concerns.<br/>•	Weather was going to get a lot warmer with less humidity recover.<br/>•	Most of the resources, including me, were on a ridge top constructing line above the fire.  (Division L was above the fire for the most part)<br/>•	The fuel load below the ridge top between the operation and the fire was a concern.   This includes a very dense dead lodge pole timber forest that had been dead from one to several years with green ladder fuels from regenerating lodge pole and other various species. This describes the fuel load without going into great detail.<br/>•	No safety zones close only escape routes and “parking lots.” Safety zones I felt comfortable with were well over one half mile away.<br/>•	Most “parking lots” had whole tree decks in them (unburnt fuel)<br/>•	The possibility that transport would be released sending home our transport and transport/ chase vehicle operator.<br/>•	Recognizing that most of the division was complacent, focusing on the task at hand with the line building and minimal fire behavior, not much warning or communication about worst case scenarios with changing weather.<br/>I was concerned for the safety of my personnel and equipment.  I fell back to LCES in my training and decided that it is time to speak up and say something.  I kept my chase vehicle and transport operator close to me due the situation we were getting into and if we needed to get out of the division quickly, my chase vehicle was the way out.  However, I also had concern about my equipment if we had to leave it behind.  The so called “parking lots” were not sufficient enough in size to hold several pieces equipment alone.  Adding the unburnt fuel decked in the “parking lots” definitely made that a bad option.  Also, if we needed to use these “parking lots” as a safety zone or deployment site in a worst case scenario, that still would have been a bad situation.","After briefing on 8/13/16, I voiced my concern to my HEQB Trainee.  I had informed him that I wasn’t comfortable with the “parking lots” to leave our equipment in if this fire runs up the hill at our division.  I had also informed him we won’t have a chase vehicle operator if our transports are being sent home. I explained that the transport operator becomes our chase vehicle operator, and by releasing transports, there is no body in the chase vehicle to keep it close so we can escape in a timely manner.  I was dependent on my chase vehicle to escape if the fire made a run up the hill if we had no time.  Also I would lose my road guard to inform me to shut down if any traffic had to pass by me and my machine.  (The equipment on the fire line was working next to the road that traveled through the division which was the 2652 road.)  Me Heavy Equipment boss told me that he would check with his Task Force Leader or Division Supervisor to voice my concern.<br/>A few moments later, before we left spike camp, the Division L trainee and my Heavy Equipment Boss trainee came to me and I had informed him that I was not comfortable with leaving the machines up there in the “parking lots.”   I expressed my concerns of the size of “parking lots”, the weather, us being on the uphill side of this fire, and the fact the team is going to let the fire burn to our line.  His comment to me “You have insurance don’t ya.”  That comment caught me and my transport driver off guard and I didn’t know what to say so we just walked away.  My Heavy Equipment Boss knew I was upset and asked me if I was okay.  I told my Heavy Equipment Boss that I didn’t appreciate that comment, and that I know after briefing, Division Supervisors have a lot going on so I figured it was best to give him some time to think about everything he had going on.  <br/>After that I expressed my concerns to the Division L Safety Officer.  I explained having the transports released from the incident would not be a good decision from a safety stand point.  I also expressed my concerns about the “parking lots”, the weather, where our equipment is working in relation to the fire below us, and how the team is going to let the fire burn to the division.  He told us that escape routes are in place, he would take our concerns to his supervisor and get back in contact with us.<br/>Later that morning while we engage on the line, I kept my chase vehicle and transport operator close to me due the situation we were getting into and if we needed to get out of the division quickly, my chase vehicle was the way out. This is how I mitigated not having a close safety zone and using my escape route (LCES.)  Not to long after we engaged, Task Force Leader came and talked with us about our concerns.  I assume that our Heavy Equipment Boss talked to him also, but I do not know that for sure.  He assured us that our division had three lookouts watching the fire, the division had a lot of air support, escape routes were in place, and that we had time to get off the division if we had to.  I told him okay and that I really appreciated him come talking to us.  I didn’t say anything to him about the equipment safety because it was an afterthought after he had left us.  Awhile after that conversation, Division L trainee comes and talks to me and my transport operator.  So we broke for lunch and started the conversation.  He had the same message as the Task Force Leader saying the division had lookouts in place, good air support, and escape routes.  So I asked him how do we keep the equipment safe?  He told me that the parking lots were not going to increase in size and that option was out.  He told me, I can walk my machine to the other end of the division and see if there is any work there, or I go home.  I felt like I had been backed into a corner with no options.  I told him that I wanted to stay on the fire.  I also told Division L trainee I felt everyone was getting too comfortable on this division.  I had explained to him about a couple of burn overs I had been in due to under experienced overhead on other fires in previous years.  In the end I did stay engaged on the line.  I never heard about my transports being released.  I do know that other transports did get released, but mine didn’t.  <br/>Two days later on August 15, 2016 as I was working on the line, I saw that the smoke column was getting bigger and closer, fire activity was definitely picking up.  At that point a started monitoring Air to ground and command channels on my radio to get a better understanding of what the fire was doing.  I learned on the radio that the fire had jumped the line on Division K.  I didn’t get a clear understanding but I was under the impression that they wouldn’t catch the fire.  Later toward the end of day shift we completed the cutting and skidding operations on Division L.  Some contractors move equipment to DP 23 on Division L due to fire activity.  I believe that there were six pieces of equipment at DP 23, but I’m not certain on the exact number.  My masticator and its transport was on Division K were move to DP 21.  All contract personnel were released from the Division L and headed to spike camp or home after day shift.  My personnel had gone home because we were local.  <br/>Around 2230 I receive a call from another contractor that the team is moving the equipment from Division L drop DP 23 and Division K DP 21 to DP 22 on division L due to the fire activity.  The contractor told me that my resources on Division K were the most of threatened to the fire.   My equipment that needed moved was a processor parked at DP 23 Division L, a masticator and transport parked in DP 21 Division K.  The contractor wanted to know where my keys were for my transport.  So I told them that the keys were in the center console and that they had my permission to move my equipment.  I also informed the contractor that the agency (USFS) had my permission to move any of my equipment.  I do believe the contractor that got in phone contact with me helped move the equipment along with the agency.  So while the other contractor and I played “phone tag” due to poor cell service on the division, I retrieved my radio.  I used command to get in contact with someone on the line.  I got in contact with Division L Task Force.  I asked the Task Force Leader if my equipment was secure, he told me yes.  I asked what I can do to help.  He asked if I knew how to operate another contractor’s forwarder because they could not get it to move.  I told him that I would make a phone call and find out because I knew the contractor.  By the time I had gotten an answer on how to move the forwarder, Task Force informed me they got the forwarder to move.  At this time at night, I was a little shaken up by what was going on.  I know I was probably 45 minutes to an hour away from the equipment driving at night.  I trusted what Task Force had informed me, and I figured if I went up there, it would be too late if anything happened and I would be better off if I rested up so I was ready for the next day.<br/>On the next morning, August 16, 2016 we went through briefing at Sheep Creek Spike Camp, not much was said about the prior night’s events accept that they had to move equipment and to please leave keys in all the equipment from now on.  We were told to walk the equipment out, get them on our transports, and we would stage.  Some equipment traveled to H-91 I believe (the bald sister big safety zone) from DP 22 on Division L.   I went up the DP 22 on Division L and moved my equipment to H-120.  There were also 2 more pieces of equipment that went out this way.  We loaded our equipment and transported the 4 pieces at H-120 to the gravel pit on the 13 RD.<br/>I don’t know why much wasn’t said at briefing on August 16.  I believe that the agency was in “I told you so” situation from a contractor but no one wanted to admit it (that’s my opinion.)   I found it strange that not much was mentioned.  I did get the opportunity a few days later to see what had actually burned and see the slop over area’s on parts of Division L and Division K.  What I seen on Division K where my equipment was staged, is the evidence very active fire activity.  All the trees and vegetation was burnt (very good black.)  I never did get to see past DP 22 on Division L till later.  I do know at looking at the briefing maps, that the fire had gotten close.  I did eventually see where the fire slopped over Division L.  Where it sloped over, the fire activity was very intense.  The whole tree log decks and slash piles were burnt in most places where fire burnt to the 2652 road.  I am sure that I am missing some details on the after effect of this event.  One thing to take in consideration, contract equipment operators usually do not get to see the after effects of their work or fire events once we transport our equipment from their engagement areas to the next.  That is the case for me in this situation.  I know there was concern when the agency has to move that much equipment to a different location after shift.  Being an equipment operator, business owner, and a fire fighter with eighteen years of experience, it had taken a lot of time to move all that equipment.<br/>In closing, I feel that I did my part in voicing my concerns and communicating through chain of command.  When that didn’t seem to produce results at briefing, I talked with the Safety Officer.  Also, if we are told to leave our keys in our machines, I think it is time to reassess the current situation.  I do understand that leaving keys in agency vehicles is usually common on fires.  With the situation of having no road guards around the clock I was uncomfortable by leaving keys in my machine but I did anyways and I am glad I did.  Some knowledge I believe will help.  A brand new processor comparable to mine is approximately $600,000.00.  A used machine is about one half that value.  Human life is priceless!  I believe Agencies do not have enough training on equipment capabilities and production rates. I also believe that transports and transport operators can be an overlooked necessity to contractor’s team effort.  I believe the main factor that led to this situation is the breakdown of communications between a contractor and agency.  I hope that people have the opportunity to learn from my experience on the Rail Incident and maybe it will make a difference in the future.","09/15/2016 14:41"
"36612","20160819-0001","3","08/11/2016 09:00","08/15/2016 19:00","Whit/Hunter Peak ","","WY","BLM","","Operations","Air Operations","1","ABRO for the Type 1 Team","Wildland;","Line;","Extended Attack;","Communications;Equipment;","Decision Making;Leadership;Risk Assessment;Performance;","","The ARBO for the Whit then the Hunter Peak fire from the Type 1 Team was using his regular office position to move Aircraft without notifying the IC of the other fire. If he did not get what he wanted he would blame the MAC group and take the aircraft.  He said there fire was more important then the Whit fire.  I feel he was using his position to move resources through back door channels causing safety concerns and making it appear that his firefighters were more important then the other fires fire fighters.  He would not communicate the needs of his fire until he made his backdoor deals using him regular position to do so.  He would notify Dispatch after the deal was already made.","We tried to communicate with him with no response, notified the Agency Administrator, Forest and BLM FMO'S and the Type 1 Incident Commander.","08/27/2016 12:24"
"36649","20160826-0001","3","08/11/2016 08:00"," ","Horseshoe","","CA","USFS","","","","2","Dispatch, Helicopter","Wildland;","Support;","Extended Attack;","Communications;","Performance;","","Local Helicopter was assigned to and supporting the Horseshoe Fire, Inyo National Forest. Type-2 Team was in process of taking the fire. They had been reassigned from the Clark Fire, Inyo National Forest. A Battalion Chief over heard local Helicopter responding to a smoke check. He called IC of the Horseshoe fire who knew nothing about local helicopter responding. The Battalion Chief called into OVICC to inquire what was going on with the local helicopter. He was told by the Center Manager they were responding to a smoke check on the next District. BC asked if they went through the Horseshoe Fire to use local helicopter being they were assigned to that incident. The answer was no. BC asked if they had toned out the smoke check since we are in the middle of fire season and have three going fires on Forest. The answer was no. BC asked why they didn't tone this out as protocol and why no one else was advised. Answer was, they just didn't feel like it. End of conversation. This is the second time in a matter of a week local helicopter was told by OVICC to respond to an incident while being assigned to a going incident, without going to the incident the resource is assigned to for approval to use the aircraft. The aircraft was assigned to the Clark incident the first time. It is becoming the norm for OVICC to respond resources that are assigned to going incidents to other incidents without going through the proper chain to get approval for use of that resource.","Questions get asked. answers are never received. There is never action taken.","08/31/2016 16:52"
"36547","20160810-0004","2","08/10/2016 13:50","08/10/2016 14:20","Bucking and Limbing training","","CA","USFS","Calaveras R.D.","Firefighter","Chainsaw training","5","T3 engine crew (5 crewmembers) E322","Training;","Line;","Other;","Human Factors;","Decision Making;Performance;","","Firefighter was conducting bucking and limbing field training, having just completed the classroom portion of S-212 the day before.  Firefighter trainee was operating a Stihl MS440 chainsaw with a 28' bar using full skip, round filed chisel chain.  The trainee was wearing all required PPE and was operating the saw under the direct guidance and supervision of the module AFEO (a qualified FFT1 and FALB, with 12 seasons of experience, including one year of Hotshot time.)<br/><br/>Prior to initiating saw operations, the trainee was fully briefed on what tasks were going to be performed (in this case it was limbing and bucking a pair of previously felled ponderosa pines.)<br/><br/>The trainee began limbing  at around 1350, beginning about midway up the first tree (approx. 18' diameter), cutting limbs approx. 2-3' diameter.  The trees were located on an approximately 5% slope, with a south aspect. Weather was clear, sunny, 84 degrees, and 14% RH. <br/><br/>As the trainee worked his way up the trunk of the tree, the supervising faller/trainer constantly monitored and evaluated the trainee's performance, reminding the trainee to be aware of tip location, bar placement, kickback and fatigue awareness, and the importance of maintaining positive control of the saw at all times.<br/><br/>At the time of the incident the trainee was at a point where the two down trees overlapped one another. The trainee was cutting a 3' diameter limb located on the upper surface of the bottom tree, which was mostly concealed by the upper tree laying on top of the bottom tree.  A small (1-2') horizontal gap existed between the two logs, and at the suggestion of the supervising faller/trainer the trainee extended the bar through the gap and utilized the top portion of the bar(the powerhead was in the 'up' position) to cut the limb.  As the cut limb began to fall, the upper tree moved downward slightly and the trainee, concerned about potentially pinching the bar between the two trees, rapidly stepped back with his right foot, pivoted on his left leg, pulled the saw out of the work area and inadvertently brought the running saw into contact with his left thigh.  <br/><br/>Upon striking his thigh the trainee immediately set the chain brake, shut off the saw and notified the supervising faller/trainer that he had cut his chaps. The supervising faller/coach determined that the trainee had sustained no injury and that the chaps had received a penetrating cut approximately 1' in length, pulling out a number of Kevlar strands. The supervising faller/trainer immediately suspended saw operations and notified the module leader.","Once notified of the incident, and after verifying that there were no injuries, I had both the trainee and supervising faller/trainer write statements regarding what happened.  While they were preparing their statements I began documenting the environmental conditions at the site of the incident, as well as photographing the damaged chaps, the chainsaw, and the worksite where the incident occurred.  Additionally, I contacted the district duty officer via FM radio and asked him to come to the project site.  Upon arrival, I explained to him what had happened, what actions I had taken thus far, and what actions I planned to take (submit a safenet, preserve the chaps for evaluation, conduct an AAR of the event.)  He concurred with my plan and returned to the district office.","08/16/2016 07:33"
"36807","20160923-0002","4","08/10/2016 11:00"," ","Strawberry Fire","NV--GBP-040129","NV","NPS","Great Basin NP, White Pine County, Ely District BLM","Line Safety Officer","Firing Operation, Holding, Mop up","3","Overhead","Wildland;","Line;","Extended Attack;","Human Factors;Other;","Decision Making;Leadership;Risk Assessment;","Safety, Attitude, Double Statndard","This is the first of three (3) SAFENETS on three separate fires in the Intermountain Region on the issues of safety relating to leadership, Personal Protective Equipment (PPE); and the arrogance, persistent attitude, and Double Standard held by current and/or former Smoke Jumpers (SMJ's) performing in overhead positions. The overhead on this particular fire were Division Supervisors and Task Force Leaders.<br/><br/>Initially, the Strawberry Fire was a Type III incident, with the majority of the Operations personnel being SMJ's and/or former SMJ's. For the first two days of the Type 3 incident, I was the 'Team Safety Officer' when most of these SMJ overhead failed to comply with basic PPE standards and failed to set a good leadership example for the Resources they supervised.<br/><br/>The main issues were SMJ's and/or former SMJ's overhead with ball caps and NO hardhats, fire shirt sleeves rolled up, fire shirts unbuttoned halfway or more, fire shirts thread-bare and torn, and carrying tools over their shoulders on a fairly regular basis, while on the firelines. <br/><br/>The other Agency Crew leaders and wildland firefighters themselves were rarely a problem. Contractors stated that they 'followed the lead of the overhead' regarding wearing PPE. One should be safe and follow safety protocols because it's the right thing to do and NOT because a Safety Officer is present.<br/><br/>This occurred for several days even into the Type 2 IMT transition. I politely and professionally mentioned to each of them numerous times on a daily basis about their leadership roles as supervisors, role models for younger firefighters, and to set a good example as leaders for their subordinates. Attitudes toward my compliance requests were mixed, with some being obstinate and repeatedly resisting, to others apologizing and readily and willingly accepting the corrections.<br/><br/>Those with their shirt sleeves rolled up often revealed bright yellow in their lower sleeves once rolled down, indicating these had been rolled up for several months to several years. In other words, this was a regular and accepted habit that had been allowed to persist by these employees themselves and employees' supervisors, both on their respective home units and on this and previous fires.<br/><br/>These are clearly leadership and attitude issues. Some of these even fall into the Hazardous Attitudes realm enumerated on page xi, in the IRPG, namely 'Invulnerable - That can't happen to me' and 'Anti-authority - Disregard of the team effort.'<br/><br/>On leadership, the Red Book is very clear: 'The MOST ESSENTIAL element for success in the wildland fire service is GOOD LEADERSHIP. ... The hallmarks of Forest Service leadership are ACTION, ATTITUDE, and ACCOUNTABILITY.' (EMPHASIS ADDED) These leadership hallmarks were NOT complied with in the instances listed above.<br/><br/>Concerning hardhats, the Red Book states: 'Head Protection - Personnel must be equipped with hardhats AND WEAR THEM AT ALL TIMES WHILE IN THE FIRE AREA.' (EMPHASIS ADDED) The SMJ's and/or former SMJ's Overhead were 'equipped with hardhats,' but wore ball caps on the firelines unless they were reminded to wear hardhats - sometimes several times each shift.<br/><br/>Regarding fire shirts, the Red Book states: 'REQUIRED PPE - National Fire Protection Association (NFPA) 1977 compliant LONG-SLEEVED flame resistant shirt.' (EMPHASIS ADDED)<br/><br/>The assumption here is that the 'required' standard is for the fire shirts to remain LONG-SLEEVED, without them being rolled up.<br/><br/>What is basically occurring is the Normalization of Deviance when we allow these Bad Decisions With Good Outcomes, especially when they are allowed and exhibited by supervisors and fireline overhead. <br/><br/>We hear a lot of talk these days about changing the 'Fire Culture' and working toward a safer wildland fire attitude with safer outcomes. However, what I see occurring on the firelines by SMJ's and/or former SMJ's overhead exhibiting their double standards and unsafe attitudes on these three fires, I am less than hopeful. There is a very long way to go to achieve these necessary and significant goals with the attitude that prevailed on these fires.","Notified Incident Commander.<br/><br/>Continual reminders to SMJ's and/or former SMJ's overhead be good leaders setting good examples.<br/><br/>Continual reminders to SMJ's and/or former SMJ's overhead wear PPE properly and in good condition.<br/><br/>Thanking those leaders for doing their jobs as supervisors regarding PPE.<br/><br/>Thanking those that were in compliance for wearing their PPE and wearing it properly and in good condition.<br/><br/>Filing individual SAFENETS for each of the three fires.","10/03/2016 09:40"
"36647","20160826-0002","3","08/10/2016 10:00"," ","Pioneer North","KGG1","ID","USFS","","DIVISON SUPERVISOR","Line Construction","1","Dozers, Engines, IHC's, Tenders, misc overhead","Wildland;","Line;","Extended Attack;","Communications;","","","This incident was a reoccurring issue that we were faced with during the past two weeks on the Pioneer fire. This was during the shared management between the Southern Area's Blue Team (Type 1) and the Great Basin Team 6 (Type 2). I was assigned as a DIVS with the Pioneer North under Team 6.<br/><br/>Both Teams were required to utilize the same compliment of tactical frequencies for both zones of the fire, with multiple large divisions with varying operations taking place.<br/><br/>I was assigned Div C, and the result of the shared frequencies caused numerous communications issues. Once this issue was identified, the use of tone guards was implemented. As we all tone, tone guards work great at blocking out the extra noise as long as you are not keyed up. But once both groups are keyed up, the tones do nothing. This resulted in numerous divisions constantly walking over each other while attempting to use the radio, garbled transmissions, and commo that was just plain unreadable. <br/><br/>This came at a time during several days of critical firing operations that were taking place between Divs B and Divs C.","The issues were relayed to the COML on a daily basis. We were told there are no more tactical frequencies to use, we would have to make do. <br/><br/>We utilized cell phones when possible. Ultimately we just dealt with the garbled transmissions when they happened. Quite frequently traffic had to be repeated to get the message across, including during medical incidents.","08/31/2016 16:04"
"36567","20160811-0001","2","08/09/2016 20:15","08/11/2016 12:00","Soberanes","CA-BEU-003422","CA","State","Monterey Ranger District, Los Padres National Forest","Helitack Squad Leader","Helibase Activities","1","Crew Buggy","Wildland;","Transport to/from;","Extended Attack;","Equipment;","","","While driving from the helibase to camp there was a loud popping noise in the back of the Buggy. The noise sounded like a rock getting kicked loos from the duels and hitting the underside of the buggy in the area of the rear tires on the driver's side. The driver pulled the vehicle over in a turn out and the crew inspected the underside of the vehicle. Nothing unusual was noted. The crew continued to drive the vehicle into camp. When the vehicle was turning left onto the street that lead into base camp the driver and crew noticed a shift in the rear of the vehicle from side to side. The driver proceeded into the camp parking area and parked the vehicle. Once again the crew inspected the vehicle and on this inspection it was discovered that the two bolts holding the suspension rod that runs from the rear differential to the frame on the driver's side had snapped and the rod was no longer attached to the frame. The shifting that was felt was the axle moving independently of the chassis.","The crew members immediately notified there supervisors of the situation. The home unit safety officer was notified and the fleet manager. The vehicle was taken to ground support and the broken bolts were replaced and the vehicle was put back in service.","08/18/2016 08:52"
"36529","20160810-0001","2","08/09/2016 06:00","08/09/2016 22:00","Bootlegger Fire","PDKK8U","MT","BLM","Miles City District","Dispatch Support","Relay communication between Bootlegger Fire Lookout and Miles City Dispatch Center","5","Crew, Radios","Wildland;","Support;","Mop Up;","Equipment;","","","I work in the Sioux Ranger District Interagency Office in Camp Crook, SD.  Throughout the morning I was able to hear that the Bootlegger Fire Lookout and Miles City Dispatch (MCD)were having difficulty reaching one another over the radio.  The lookout was positioned at a high point.  The lookout and MCD were able to communicate using BLM Tripoint repeater throughout the morning.  At 1200, they were needing to repeat themselves multiple times in order to get a good copy on their communication.  At 1400, the lookout attempted to call MCD on BLM Tripoint multiple times.  MCD did not copy.  The lookout switched to Forest Service Tripoint.  I could hear the lookout loud and clear in the Camp Crook office; MCD did not copy.  <br/><br/>At this point, I called MCD on our office landline and let them know that I could hear Bootlegger lookout calling them and asked if they would like me to respond to the Bootlegger lookout on the radio from our office here.  MCD affirmed.  I was able to make contact with the Bootlegger lookout on BLM Tripoint, but our communication was scratchy and broken.  I switched to Forest Service Tripoint and that was clear, so I was able to relay information received from Bootlegger lookout on Forest Service Tripoint to MCD via the office landline.  <br/><br/>At 1600, I called MCD on our office landline and requested that they do a radio test on both BLM and Forest Service Tripoint Repeaters with the Bootlegger lookout.  MCD attempted to contact the Bootlegger lookout multiple times over both repeaters with no response from Bootlegger lookout.  At this point, I was able to text the Bootlegger lookout from my personal cell phone to his.  Bootlegger lookout responded to my text; he was not able to hear MCD over the radio.  We verified that Bootlegger lookout had fresh batteries in his radio, that he was using high power, and that he has an ample antenna on his radio and that antenna was pointing straight up.  At 1615, I attempted to contact Bootlegger lookout over the radio on both BLM Tripoint and Forest Service Tripoint.  He knew I was trying to contact him; he also tried to contact me.  Transmissions both directions were unreadable.  At 1625, Bootlegger lookout called my personal cell phone from his personal cell phone.  I was able to relay information to MCD over the office landline from the contact I had with Bootlegger lookout over our personal cell phones.  <br/><br/>Throughout the evening, Bootlegger lookout attempted to contact MCD over the radio.  Bootlegger was never able to make contact with MCD over the radio until they bedded down at 2200.  Bootlegger lookout contacted my personal cell phone numerous times between 1630 and 2200 and I relayed information to MCD.  MCD also called my cell phone and had me relay information to the Bootlegger lookout.","See above narrative.","08/15/2016 07:47"
"36588","20160815-0001","2","08/08/2016 14:00"," ","Saratoga RX Stop 8","","NY","NPS","Saratoga National Historic Battlefield","Firefighter 2, Faller 2","RX Burn Unit Perimeter Prep","N/A","Engine Crew","Prescribed/Fuels Treatment;","Line;","Non-incident;","Equipment;","","","Chainsaw Geysering<br/><br/>Saw type was a Stihl MS 460 with less than 10 hours of operation.  This saw is a dedicated engine saw and is stored in a Type 6 engine.  It had been stored with non-ethanol fuel for approximately one year.  <br/><br/>Temperatures were in the high 80's-90's.  Elevation was approximately 500 ft above sea level and mostly flat with minimal change from where the saw is stored.  The saw had been running for approximately 30 mins in the sun, and had been run intermittently for the preceding 3 hours.  <br/><br/>While bucking heavies on the perimeter of Stop 8 prescribed burn unit, a Faller 3 trainee thought the saw had run out of fuel.  He stopped to check the fuel and when the cap was removed fuel geysered out and covered the saw with fuel.  The saw was not completely emptied of fuel, with approximately 1/8 of a tank left.  A steady stream of air bubbles were observed coming out of the fuel line/filter after removing the cap.  The cap was replaced to test if more pressure would build (no additional fuel was added).  Pressure was released into the tank and when the cap was removed did cause a smaller release of pressure with no fuel being spilled.<br/><br/>To determine the repeat-ability of the condition the saw was refilled to approximately to 1/2 tank and run for a few minutes.  Pressure was restored to the tank, however when opened carefully, did not cause a fuel spill.  Bubbles were again observed being released from the fuel line/filter.  <br/><br/>The saw showed no signs of poor operation and was used for the remainder of the day with care being taken to avoid pressurized release of fuel during refueling.","As the trainer I took over operation and refueling of the saw.  One additional fuel cycle was used to complete preparations. <br/><br/>When opening the tank, I kept my hand over the cap and kept downward pressure to avoid a rapid release of pressure and fuel.  I also looked away and positioned my body so I was not directly above the saw.","08/22/2016 08:01"
