"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"45267","20210420-0001","2","09/19/2020 12:50"," ","Snagger Crusher","","OR","USFS","Umpqua NF","EMPF Fireline Paramedic","Falling operations","1","TFLD, T2 Crew, Falling Team, Line Paramedic","Wildland;","Line;","Extended Attack;","Fire Behavior;Human Factors;","Leadership;Risk Assessment;","Not clearing a parking and working area of high risk burning snags","No significant change in weather. Approximately 70deg, RH 40%, midday, partly cloudy, moderately smoky, visibility 200yds, wind 5-10mph, South aspect, flat benched parking area, minimal fire behavior.<br/><br/>After previous days I understood our DIVS had previously cleared our crew and line overhead parking area on part of our DIV but after parking in the morning and the crew engaging in line construction by 1250 we had a 20in snag fall between myself and our TFLD and saw team. This snag was burning about 20ft up and broke off at that point and fall crushing a crew truck and throwing 4in branches into my truck (the black one in the photo).","Having more scouts determine falling snag potential prior to clearing it to park. The on scene DFPA TFLD taking some ownership and myself taking more ownership like having heard the noise of falling debris coming out the snag seconds before it fell yet not calling it out until it actually fell. It was a snag about 20ft off the road just behind some green new firs blocking the view of the snag.","04/30/2021 12:11"
"44649","20200924-0001","3","09/15/2020 06:00","09/21/2020 08:00","242 fire","","OR","State","Oregon department of forestry .  Chiloquin , Oregon","Firefighter","Line construction","4","National gaurd  handcrew 2 . Oregon military department of fire","Wildland;","Line;","Mop Up;","Human Factors;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","I got assigned to the 242 fire as a fill in squad leader. Me and my coworker who got attached to the National guard crew as squad leaders do are not fft1 qualified, we just have some experience. The crew boss that was assigned over us was our crew only fft1. we were there for five 7 days and in that time the crew boss would drop us off give us instructions without scouting the area of work and leave us there all day long with out even coming by and checking on us, our, work or our safety. the most contact our crew boss made with the crew was calling us on the radio sometimes. But most of the days we were dropped off and didn't see the crew boss until it was time to go back to camp. we were in the field all day by ourselves and we were all type 2 fire fighters. And me and the other squad leader are type two qualified with enough experience to watch out for stump holes and snags But neither of us had any experience leading a group of fire fighters by ourselves.","I let my chief and hr know about the crew boss after we demob the fire. Hopefully next time we'll have a crew boss with us to help supervise the crew and teach whoever they make squad leader how to lead .","09/29/2020 14:58"
"44588","20200923-0001","4","09/13/2020 18:00"," ","Godhen Fire","NK75","UT","State","District# 59","Engine Boss","Mobile Attack","3","BLM Type 6, VFD Type 4","Wildland;","Line;","Initial Attack;","Equipment;","Situational Awareness;","Smoke","While on intital attack on DIV L on the South end of fire in the 'flats' I was discussing tactical assignment with the TFLD and TFLD(t) from a local VFD. We were standing next to a BLM Type 6 on the roadside in heavy smoke when TFLD grabbed both myself and the TFLD(t) and yanked us out of the way from the bumper area of a backing VFD type 4 or 3 engine. The engine continued to back until the cab and driver was parallel to us  This was a near miss because had TFLD not grabbed us we would have been struck and seriously injured. The backing engine had no backers and no operational back up alarm.","VFD engine was made aware of the near miss and lack of backup alarm. GB IMT 3 had taken over fire after the incident and initial attack but I informed the Safety Officer regardless. The next morning I observed a different agency VFD heavy engine backing and no audible back up alarm. I notified Utah Co. State fire warden about a potential trend in heavy apparatus among the VFD's. Held training with my own engine crew about situational awareness of other apparatus especially in heavy smoke and use of backers.","09/25/2020 14:56"
"44509","20200911-0001","3","09/11/2020 22:30"," ","South avi","","NV","BLM","Snd ","Dispatch ","","N/A","Engine, dispatch ","Wildland;","Line;Transport to/from;","Non-incident;Other;","Communications;","Situational Awareness;","","Friday 9/11/2020 at roughly 20:07 (Home Dispatch) was contacted by Neighbor Dispatch Center requesting assistance on a boarder fire near ****. Battalion **** and Engine **** were called back into service to respond and Home Dispatch stayed in service to track resources en route to the incident. Neighbor Dispatch Center was the incident dispatch, so they sent resource orders to Home Dispatch for both resources and they were filled. <br/><br/>At 22:16 Home Dispatch called BC**** to check in see if he needed anything, he said “no and that he arrived on scene of the fire and Engine **** was still en route”. During this discussion there must have been some slight confusion on Engine **** location because Home Dispatch announced over the radio and through Wild CAD text message they were going out of service for the evening. Engine **** heard this message and immediately called Home Dispatch over the radio and let them know they had not arrived on scene yet. Home Dispatch immediately made a correction through the radio and through text message that they were still in service and they stayed open until Engine **** arrived on scene at 23:29.","Called dispatch on radio and then called supervisor.","09/17/2020 14:46"
"44570","20200916-0001","4","09/10/2020 11:00","09/10/2020 15:26","Irish","P5NK1Z20","CA","USFS","Weaverville Ranger District","Incident Commander","Initial Attack I.C.","4","1 - Helicopter w/ crew, 3 - USFS T3 Engines, 2 - Contract T6 Engines, 1 - USFS T2 Water Tender, 2 - Overhead","Wildland;","Line;","Initial Attack;","Communications;Human Factors;","Decision Making;Leadership;","","On Thursday September 10th 2020, at approximately 10:35, the local volunteer department had advised their dispatch center of a possible vegetation fire across Trinity Lake, north of Jackass Springs campground.  Due to the fire activity throughout California, visibility was limited to approximately 1 mile.<br/>A local USFS T-3 Engine was enroute to cover at one of FS stations in the area when the call came over the radio.  The module consisted of an operator and 2-FFT2's, 1- cover Engine Boss, 1-cover FFT2 (with no fire experience) for a total of 5 personel<br/>Once it was confirmed that the local volunteers could see smoke, the On-Duty-Chief requested a full wildland dispatch.  The dispatch included: 1-AA, 2-AT, 2-Helicopters, 3 - T3 USFS Engines, 2- T6 Contract Engines, and 2 - Chief Officers.  The On-Duty-Chief did not respond, (Normal protocols were followed, it is my experience that normally on-duty Chief does not respond, and supports both local ECC and the incident as it unfolds from the unit, not the field). However, the Battalion Chief for the District responded. It is my opinion that the majority of R5 forests SOP’s around I/A have a BC response on-scene.<br/>The first resource to arrive at scene was an Air Attack.  The local Battalion was contacted by the Air Attack.  After a brief discussion, the Air Attack advised the Battalion to keep the Helicopters enroute and to cancel the tankers, due to visibility.  The B.C concurred with the plan.<br/>The first ground resources to arrive were a state helicopter w/ crew.  The crew gave a size up and began progressing up the left flank. In addition to the size-up normally the first on scene would also identify as the IC.  I am assuming that the State Helicopter had an IC4 qualified individual.  Fire behavior consisted of creeping and smoldering.  After that, 1-T6 contract engine and the local T3 USFS Engine arrived on scene.  After briefing his crew on LCES, the Engine Boss lead his crew to the fires edge and began a progressive hoselay.  The Engine Boss noticed the local Division Chief at scene and driving down the 2-track (left flank).  The Engine Boss asked if the Division Chief was going to take IC of the incident and the Division Chief replied, 'That's (name exludeded) job, ain't it?'  The Engine Boss then turned and continued to direct his crew with the hoselay.  <br/>Once the Division Chief went on scene with dispatch, he was then delegated as the Irish IC from Dispatch. Dispatch is not responsible to designate IC. Dependent on complexity, local knowledge, etc., determines who the IC would be.  In this case, I would think that the BC or DIVS Chief would self-identify as the IC. The Division Chief had not been taking notes, did not have an initial attack documentation form (Created by the Forest) and did not know who was all at scene of the incident.  He also drove through the origin of the fire.  The Division Chief grabbed an extra initial attack documentation form from the Engine Boss' clip board and began his size up of the incident.  Soon after, the local Battalion Chief arrived at scene of the incident.  It was unclear what the local Battalion Chief's assignment on the incident was. The BC normal duties would be to oversee and support incident and step in if needed.<br/>At approximately 15:00, the Division Chief and Battalion were notified of a spot fire on another incident on the District.  This required both of them to leave the current incident and return to the district office 'to make phone calls.'  IC was then transfered to the Local T3 Engine Boss.","The local Engine Boss knew that he had two Chief Officers enroute to the incident.  Therefore, it was implied that one Chief or the other would take command of the incident and allow him to direct his newly aquired crew.  This was only partially true.  The Incident Commander asked the Engine Boss to be an 'Operations' for his Type 4 incident.  The Engine Boss reminded the IC that the local Battalion Chief was also at scene of the incident (unclear of his assigned roll).  The Engine Boss assisted the Incident Commander by providing him an update of the resources at scene, updated acreage, line and hose progression, and communications relay for the local government engines.  (This is unclear to me, other than the Engine Boss should assist the IC with updates and a overall briefing.)<br/><br/>The corrective action in relation to this incident is yet to be decided. <br/><br/>What is the roll of an On-Duty-Chief or a Chief Officer who responds to an incident?   To supervise, support, and intervene when necessary. There aren’t any standard SOP’s that designate duties, roles, and responsibilities, of BC’s or DIV Chief’s on incidents.  Some forests may have specific duties outlined in their Forest SOP’s. That is situationally dependent.  However, it sends a convoluted message to responding resources when Chief Officers show up to incidents and do nothing for the good of the incident.  There have been several instances of Chief Officers not assuming command of an incident, however, they continually make decisions as if they were the I.C.  Sometimes they order resources, cancel resources, sometimes the Duty Chief shows up to a fire and begins talking to firefighters about nothing in regards to the incident, all while they are trying to construct handline, all while not assuming command of the incident.<br/><br/>Do Chief Officers have to be the Incident Commander at all fires?  No, but they should be ready and willing to assume command as they arrive.","09/24/2020 09:15"
"44475","20200906-0001","2","09/05/2020 13:30"," ","Pine Gulch Fire","PDNCQ5","CO","BLM","","Communications technician COMT","Placing and maintaining communications equipment on mountain tops for firefighter communicatons","1","overhead","Wildland;","Support;","Extended Attack;Mop Up;","Communications;","Performance;","","For the second time in two years my iphone has factory reset itself and claims that I tried to unlock it to many times. Yesterday, 9/5, while in the field it reset. I was two hours into the woods and waiting on a combination code for a padlocked gate when it happened. This was not my only form of commo as I had a radio on me as well, but it cost me two weeks of fire information and what if something had happened to my radio? I was told that the National Park Service had this ridiculous feature disabled because of these kinds of issues. The Forest Service and all other agencies should have this removed as well if that is true, as it costs hours and hours and hours of time to recover once it happens not including all of the work that is gone from it. Beyond that, what if there is one time, as that is all it takes, that we/I NEED it to work in an emergency situation and it doesn't? In my opinion, only then, when somebody is hurt or killed, will something be done about it but I thought I'd put this out there.<br/><br/>Thanks","I have to wait two more days before Apple will let me download any backed up materials that were hopefully in the icloud. So essentially I do not have a phone at all at this time.","09/11/2020 17:19"
"44471","20200907-0001","2","09/05/2020 08:00","09/05/2020 18:00","Radio Consoles ","","MT","USFS","Kalispell Dispatch Center - Flathead NF, Glacier NP and Montana DNRC","Dispatch Center Manager","Radio Communications","N/A","IA Resources","Wildland;","Line;Support;","Initial Attack;Other;","Communications;Equipment;","","","On Saturday morning, the dispatch staff came into Kalispell Interagency Dispatch Center to find several of the radio consoles not working due to an overnight push of an update from CIO. This affected our ability to communicate with Initial Attack resources. This is the third time this fire season that the CIO has pushed something to our computers that has effected our ability to operate the Dispatch Center and to communicate with IA resources or use our dispatching CAD system. This is jeopardizing the safety of fire fighters and aircraft resources.","Dispatchers were instructed to do a secondary re-start of radio consoles, and the receive worked for only a short time before cutting out again. Our radio technician was contacted and he did remote in to the system to try and figure out what the new push was and if he could fix it.","09/11/2020 16:47"
"44467","20200905-0003","2","09/05/2020 07:30"," ","RICC-2020-427 Console Radios Down","","OR","USFS","Roseburg Interagency Communication Center","Assistant Center Manager","All communications","N/A","Dispatch radio consoles","All Hazard;","Line;Support;Transport to/from;Readiness/Preparedness;","Initial Attack;Non-incident;Other;","Communications;Equipment;","","","The software push yesterday took all of our dispatch radios off line making them nonfunctional. The dispatch center is barely functional due to the update and is only able to run off of one Bay Station radio that is a stand alone.  <br/><br/>This is the error message:<br/>Error: Windows Defender Firewall has blocked some features of this app.   Your network administrator can unblock the app for you.  Publisher: C-Soft Runtime, Console Application.   Publisher: Bosch Security Systems, Inc. Path:   C:\program files (x86)\telex communications\c-soft/csoftruntime.exe Network location: Public, private, domain networks. This app has already been blocked or unblocked for a different network type.<br/><br/>Pushing these updates and taking radios down with it is a major impact to firefighter safety.","We submitted tickets to the help desk, informed all duty officers, called our radio technicians, and used a bay station radio while the center is down.","09/11/2020 13:32"
"44468","20200905-0004","2","09/04/2020 20:00"," ","2020 USFS Radio Issue","","OR","USFS","","","","4","","Wildland;","Support;","Initial Attack;","Communications;","","","The Forest Service computer system is the operating platform for the local dispatch center.  Around 2000 on 09/04/2020 a security push was completed causing all of the radio console computers to restart.  During the time frame of restarting, there were multiple incidents in the initial attack stage on the local unit and this caused communication disruption between field resources and the local dispatch center.  Eventually the Forest Service computers restarted, however they were not fully functional from this point on.  Radio transmissions were hit and miss whether received or transmitted from dispatch and field resources.  A majority of communication had to be completed via cell phone once resources were within cell service.  <br/><br/>When the dispatch center opened for normal operations on 09/05/2020 at 0700 the Forest Service computers that operate the radio system were not working at all and there was no communication between field resources and dispatch.  This hindered communication on both extended attack incidents and new initial attack.  At the time of submitting Safecom on 09/05/2020 at 1330 pacific time this issue has not been resolved.","The dispatch center sent a message to duty officers and field resources advising of the dispatch radio system not working and to contact dispatch by phone for any communication.  Dispatch notified the local Radio Technician who immediately responded to start working on the issue.  A temporary work around was established by the Radio Technician which consisted of bringing a telex base model into dispatch.  Dispatch was then able to transmit and receive transmissions on the base station model.","09/11/2020 13:33"
"44469","20200904-0001","2","09/04/2020 18:25"," ","Computer mandatory migration, including ROIP radio consoles","","MT","USFS","MT-LNF","Center Manager","Radio Communication","2","Aircraft, Crew, Equipment, Overhead","Wildland;","Line;Support;","Initial Attack;Extended Attack;Non-incident;Other;","Communications;Equipment;","","","At approximately 1825 on 9/4/2020 a banner appeared on several of the Forest Service network computers in the Missoula Interagency Dispatch Center. This banner appeared on both regular dispatch consoles, and radio consoles alike. It read something about a mandatory migration. There was no option to 'snooze' nor 'postpone' the installation. After the installation was complete, a forced re-start occurred on all of the effected machines. After the re-start it was quickly realized that the radio consoles that received the 'update' would no longer receive radio traffic. This was a critical safety concern as our office was in the midst of dispatching initial attack resources (aircraft, equipment, and overhead) as well as communicating with the Cinnabar incident (T2 IMT). At 1951 another pop up appeared on those same consoles that stated 'BitLocker disk encryption policy has changed for drive C: To begin, click Start. Otherwise, click Postpone. You will be reminded again later.'","Dispatchers were instructed to do a secondary re-start of radio consoles, and the receive worked for only a short time before cutting out again. Our radio technician was contacted and he did remote in to the system to try and figure out what the new push was and if he could fix it. At this time, no solution has been established.<br/><br/>After the second pop up appeared dispatchers were instructed to postpone.","09/11/2020 13:35"
